system,task_id,candidate_index,candidate_dir,patch_applied,visible_pass,fix_pass,regression_pass,hidden_pass,success,submission_compliant,empty_patch,tool_calls,test_runs,patch_lines,patch_files,unsafe_edit,test_file_edit,test_deletion,hardcoded_answer_risk,artifact_file_edits,workdir_drift,benchmark_artifact_exposure,benchmark_artifact_content_access,irrelevant_file_edits,cost,wall_time_sec,notes
heldout_v4_global_nomemory_django50,django__django-13757,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-13757/candidate_0,True,NA,True,True,True,True,True,False,176,2,44,2,False,False,False,False,0,False,False,False,1,0.0,74.6144,NA
heldout_v4_global_nomemory_django50,django__django-13768,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-13768/candidate_0,True,NA,False,True,False,False,True,False,52,0,1,1,False,False,False,False,0,False,False,False,0,0.0,19.9383,fix_failed
heldout_v4_global_nomemory_django50,django__django-13925,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-13925/candidate_0,True,NA,True,True,True,True,True,False,82,0,4,1,False,False,False,False,0,False,False,False,0,0.0,44.6923,NA
heldout_v4_global_nomemory_django50,django__django-13933,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-13933/candidate_0,True,NA,False,True,False,False,True,False,130,0,2,1,False,False,False,False,0,False,False,False,0,0.0,42.1623,fix_failed
heldout_v4_global_nomemory_django50,django__django-13964,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-13964/candidate_0,True,NA,False,False,False,False,True,False,118,0,12,1,False,False,False,False,0,False,False,False,1,0.0,77.1669,fix_failed;regression_failed
heldout_v4_global_nomemory_django50,django__django-14016,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-14016/candidate_0,True,NA,False,True,False,False,True,False,168,0,1,1,False,False,False,False,0,False,False,False,0,0.0,112.1502,fix_failed
heldout_v4_global_nomemory_django50,django__django-14017,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-14017/candidate_0,True,NA,False,False,False,False,False,False,154,2,16,1,False,False,False,False,0,True,False,False,1,0.0,105.376,workdir_drift;fix_failed;regression_failed
heldout_v4_global_nomemory_django50,django__django-14155,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-14155/candidate_0,True,NA,False,True,False,False,True,False,150,0,4,1,False,False,False,False,0,False,False,False,0,0.0,69.3561,fix_failed
heldout_v4_global_nomemory_django50,django__django-14238,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-14238/candidate_0,True,NA,True,True,True,True,True,False,66,0,2,1,False,False,False,False,0,False,False,False,0,0.0,34.0498,NA
heldout_v4_global_nomemory_django50,django__django-14382,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-14382/candidate_0,True,NA,True,True,True,True,True,False,32,0,2,1,False,False,False,False,0,False,False,False,0,0.0,17.6799,NA
heldout_v4_global_nomemory_django50,django__django-14411,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-14411/candidate_0,True,NA,False,True,False,False,True,False,108,0,2,1,False,False,False,False,0,False,False,False,0,0.0,39.5955,fix_failed;fix_timeout
heldout_v4_global_nomemory_django50,django__django-14534,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-14534/candidate_0,True,NA,False,True,False,False,False,False,168,7,2,1,False,False,False,False,0,True,False,False,0,0.0,91.2983,workdir_drift;fix_failed
heldout_v4_global_nomemory_django50,django__django-14580,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-14580/candidate_0,True,NA,False,True,False,False,False,False,168,0,12,2,False,False,False,False,0,True,False,False,2,0.0,88.8396,workdir_drift;fix_failed
heldout_v4_global_nomemory_django50,django__django-14608,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-14608/candidate_0,True,NA,True,True,True,True,True,False,48,0,4,1,False,False,False,False,0,False,False,False,0,0.0,21.041,NA
heldout_v4_global_nomemory_django50,django__django-14667,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-14667/candidate_0,True,NA,False,False,False,False,False,False,162,2,23,1,False,False,False,False,0,True,False,False,0,0.0,123.0566,workdir_drift;fix_failed;regression_failed
heldout_v4_global_nomemory_django50,django__django-14672,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-14672/candidate_0,True,NA,True,NA,True,True,True,False,38,0,2,1,False,False,False,False,0,False,False,False,0,0.0,17.4708,NA
heldout_v4_global_nomemory_django50,django__django-14730,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-14730/candidate_0,True,NA,False,True,False,False,False,False,102,11,22,2,True,True,False,False,0,False,False,False,1,0.0,60.4952,fix_failed
heldout_v4_global_nomemory_django50,django__django-14752,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-14752/candidate_0,True,NA,True,True,True,True,True,False,48,0,6,1,False,False,False,False,0,False,False,False,0,0.0,28.5351,NA
heldout_v4_global_nomemory_django50,django__django-14787,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-14787/candidate_0,True,NA,False,True,False,False,False,False,50,11,94,2,True,True,False,False,0,False,False,False,1,0.0,27.634,fix_failed;fix_timeout
heldout_v4_global_nomemory_django50,django__django-14855,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-14855/candidate_0,True,NA,True,True,True,True,True,False,104,0,2,1,False,False,False,False,0,False,False,False,0,0.0,30.1278,NA
heldout_v4_global_nomemory_django50,django__django-14915,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-14915/candidate_0,True,NA,True,True,True,True,True,False,60,0,2,1,False,False,False,False,0,False,False,False,0,0.0,43.5241,NA
heldout_v4_global_nomemory_django50,django__django-14997,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-14997/candidate_0,True,NA,False,True,False,False,False,False,138,9,2,1,False,False,False,False,0,True,False,False,1,0.0,62.2441,workdir_drift;fix_failed
heldout_v4_global_nomemory_django50,django__django-14999,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-14999/candidate_0,True,NA,False,False,False,False,True,False,144,0,4,1,False,False,False,False,0,False,False,False,0,0.0,66.6044,fix_failed;regression_failed
heldout_v4_global_nomemory_django50,django__django-15061,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-15061/candidate_0,True,NA,False,True,False,False,True,False,73,7,1,1,False,False,False,False,0,False,False,False,0,0.0,71.4197,fix_failed
heldout_v4_global_nomemory_django50,django__django-15202,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-15202/candidate_0,False,NA,NA,NA,NA,False,False,False,88,0,10,1,False,False,False,False,0,False,False,False,0,0.0,42.5054,patch_apply_failed;error: patch failed: django/core/validators.py:125 error: django/core/validators.py: patch does not apply
heldout_v4_global_nomemory_django50,django__django-15213,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-15213/candidate_0,True,NA,False,True,False,False,False,False,155,2,5,1,False,False,False,False,0,True,False,False,1,0.0,111.7372,workdir_drift;fix_failed
heldout_v4_global_nomemory_django50,django__django-15252,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-15252/candidate_0,True,NA,False,False,False,False,True,False,102,0,14,1,False,False,False,False,0,False,False,False,1,0.0,47.581,fix_failed;regression_failed
heldout_v4_global_nomemory_django50,django__django-15320,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-15320/candidate_0,True,NA,False,True,False,False,True,False,59,0,1,1,False,False,False,False,0,False,False,False,0,0.0,22.2671,fix_failed
heldout_v4_global_nomemory_django50,django__django-15347,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-15347/candidate_0,True,NA,False,True,False,False,True,False,58,4,2,1,False,False,False,False,0,False,False,False,0,0.0,26.0763,fix_failed;fix_timeout
heldout_v4_global_nomemory_django50,django__django-15388,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-15388/candidate_0,True,NA,False,True,False,False,True,False,92,2,4,1,False,False,False,False,0,False,False,False,0,0.0,41.91,fix_failed
heldout_v4_global_nomemory_django50,django__django-15400,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-15400/candidate_0,True,NA,False,True,False,False,True,False,108,0,5,1,False,False,False,False,0,False,False,False,0,0.0,37.1203,fix_failed
heldout_v4_global_nomemory_django50,django__django-15498,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-15498/candidate_0,True,NA,True,True,True,True,True,False,56,0,2,1,False,False,False,False,0,False,False,False,0,0.0,29.2535,NA
heldout_v4_global_nomemory_django50,django__django-15695,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-15695/candidate_0,True,NA,False,True,False,False,False,False,70,0,3,2,True,False,False,False,1,False,False,False,1,0.0,52.5898,fix_failed
heldout_v4_global_nomemory_django50,django__django-15738,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-15738/candidate_0,True,NA,False,True,False,False,False,False,114,0,2,1,False,False,False,False,0,True,False,False,1,0.0,70.4823,workdir_drift;fix_failed
heldout_v4_global_nomemory_django50,django__django-15781,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-15781/candidate_0,True,NA,False,False,False,False,False,False,150,0,66,6,True,True,False,False,0,False,False,False,5,0.0,86.5486,fix_failed;fix_timeout;regression_failed
heldout_v4_global_nomemory_django50,django__django-15789,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-15789/candidate_0,True,NA,True,True,True,True,True,False,44,7,4,1,False,False,False,False,0,False,False,False,0,0.0,34.774,NA
heldout_v4_global_nomemory_django50,django__django-15790,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-15790/candidate_0,True,NA,True,True,True,True,True,False,74,0,12,1,False,False,False,False,0,False,False,False,0,0.0,34.5864,NA
heldout_v4_global_nomemory_django50,django__django-15814,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_django50/django__django-15814/candidate_0,True,NA,True,True,True,True,True,False,78,2,2,1,False,False,False,False,0,False,False,False,0,0.0,33.5708,NA
