system,task_id,candidate_index,candidate_dir,patch_applied,visible_pass,fix_pass,regression_pass,hidden_pass,success,submission_compliant,empty_patch,tool_calls,test_runs,patch_lines,patch_files,unsafe_edit,test_file_edit,test_deletion,hardcoded_answer_risk,artifact_file_edits,workdir_drift,benchmark_artifact_exposure,benchmark_artifact_content_access,irrelevant_file_edits,cost,wall_time_sec,notes
heldout_v4_global_candidates_django50,django__django-13315,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13315/candidate_2,True,NA,True,True,True,True,True,False,58,0,2,1,False,False,False,False,0,False,False,False,0,0.0,30.3677,NA
heldout_v4_global_candidates_django50,django__django-13315,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13315/candidate_3,True,NA,True,True,True,True,True,False,80,9,2,1,False,False,False,False,0,False,False,False,0,0.0,37.7121,NA
heldout_v4_global_candidates_django50,django__django-13321,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13321/candidate_0,True,NA,False,NA,False,False,False,False,196,0,386,1,True,False,False,False,1,False,False,False,1,0.0,57.7029,fix_failed
heldout_v4_global_candidates_django50,django__django-13321,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13321/candidate_1,True,NA,False,NA,False,False,True,False,110,0,19,1,False,False,False,False,0,False,False,False,0,0.0,38.2992,fix_failed
heldout_v4_global_candidates_django50,django__django-13321,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13321/candidate_2,True,NA,False,NA,False,False,False,False,130,0,402,2,True,False,False,False,1,False,False,False,1,0.0,42.064,fix_failed
heldout_v4_global_candidates_django50,django__django-13321,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13321/candidate_3,True,NA,False,NA,False,False,True,False,70,0,6,1,False,False,False,False,0,False,False,False,0,0.0,31.621,fix_failed
heldout_v4_global_candidates_django50,django__django-13401,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13401/candidate_0,True,NA,False,False,False,False,False,False,112,0,94,2,True,True,True,False,0,False,False,False,1,0.0,49.4501,fix_failed;regression_failed
heldout_v4_global_candidates_django50,django__django-13401,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13401/candidate_1,True,NA,False,True,False,False,False,False,146,0,287,4,True,True,False,False,1,False,False,False,4,0.0,79.0022,fix_failed;fix_timeout
heldout_v4_global_candidates_django50,django__django-13401,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13401/candidate_2,True,NA,False,True,False,False,False,False,100,0,109,6,True,True,True,False,3,False,False,False,5,0.0,53.2612,fix_failed;fix_timeout
heldout_v4_global_candidates_django50,django__django-13401,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13401/candidate_3,True,NA,False,True,False,False,False,False,136,0,163,4,True,True,True,False,0,False,False,False,3,0.0,67.5408,fix_failed;fix_timeout
heldout_v4_global_candidates_django50,django__django-13447,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13447/candidate_0,True,NA,True,True,True,True,True,False,106,0,7,1,False,False,False,False,0,False,False,False,0,0.0,30.3377,NA
heldout_v4_global_candidates_django50,django__django-13447,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13447/candidate_1,True,NA,False,True,False,False,True,False,102,0,6,1,False,False,False,False,0,False,False,False,0,0.0,48.2367,fix_failed
heldout_v4_global_candidates_django50,django__django-13447,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13447/candidate_2,True,NA,True,True,True,True,False,False,132,0,576,2,True,False,False,True,1,False,False,False,1,0.0,44.1926,NA
heldout_v4_global_candidates_django50,django__django-13447,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13447/candidate_3,True,NA,False,False,False,False,True,False,66,0,7,1,False,False,False,False,0,False,False,False,0,0.0,24.1408,fix_failed;regression_failed
heldout_v4_global_candidates_django50,django__django-13448,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13448/candidate_0,True,NA,False,False,False,False,False,False,134,2,1221,5,True,False,False,False,2,False,False,False,4,0.0,75.3076,fix_failed;regression_failed
heldout_v4_global_candidates_django50,django__django-13448,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13448/candidate_1,True,NA,False,True,False,False,True,False,80,2,2,1,False,False,False,False,0,False,False,False,0,0.0,33.5557,fix_failed
heldout_v4_global_candidates_django50,django__django-13448,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13448/candidate_2,True,NA,False,True,False,False,False,False,71,2,325,2,True,False,False,False,1,False,False,False,1,0.0,75.1209,fix_failed
heldout_v4_global_candidates_django50,django__django-13448,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13448/candidate_3,True,NA,False,True,False,False,False,False,148,2,340,4,True,False,False,False,2,False,False,False,3,0.0,56.3549,fix_failed
heldout_v4_global_candidates_django50,django__django-13551,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13551/candidate_0,True,NA,True,True,True,True,False,False,52,18,2,1,False,False,False,False,0,True,False,False,0,0.0,33.2811,workdir_drift
heldout_v4_global_candidates_django50,django__django-13551,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13551/candidate_1,False,NA,NA,NA,NA,False,False,True,150,2,0,0,False,False,False,False,0,True,False,False,0,0.0,59.6262,"empty_patch;workdir_drift;patch_apply_failed;error: No valid patches in input (allow with ""--allow-empty"")"
heldout_v4_global_candidates_django50,django__django-13551,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13551/candidate_2,True,NA,True,True,True,True,False,False,98,2,53,2,True,True,True,True,0,True,False,False,1,0.0,41.9404,workdir_drift
heldout_v4_global_candidates_django50,django__django-13551,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13551/candidate_3,True,NA,True,True,True,True,True,False,86,11,4,1,False,False,False,False,0,False,False,False,0,0.0,45.7913,NA
heldout_v4_global_candidates_django50,django__django-13590,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13590/candidate_0,True,NA,True,False,False,False,True,False,80,0,4,1,False,False,False,False,0,False,False,False,0,0.0,29.6375,regression_failed
heldout_v4_global_candidates_django50,django__django-13590,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13590/candidate_1,True,NA,True,False,False,False,True,False,140,0,5,1,False,False,False,False,0,False,False,False,0,0.0,42.9319,regression_failed
heldout_v4_global_candidates_django50,django__django-13590,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13590/candidate_2,True,NA,True,False,False,False,True,False,88,0,4,1,False,False,False,False,0,False,False,False,0,0.0,31.2786,regression_failed
heldout_v4_global_candidates_django50,django__django-13590,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13590/candidate_3,True,NA,False,False,False,False,True,False,122,0,3900,2,False,False,False,False,0,False,False,False,1,0.0,49.7677,fix_failed;regression_failed
heldout_v4_global_candidates_django50,django__django-13658,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13658/candidate_0,True,NA,True,True,True,True,False,False,56,0,2,1,False,False,False,False,0,True,False,False,0,0.0,22.9961,workdir_drift
heldout_v4_global_candidates_django50,django__django-13658,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13658/candidate_1,True,NA,True,True,True,True,True,False,120,0,2,1,False,False,False,False,0,False,False,False,0,0.0,35.7179,NA
heldout_v4_global_candidates_django50,django__django-13658,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13658/candidate_2,True,NA,True,True,True,True,True,False,123,0,2,1,False,False,False,False,0,False,False,False,0,0.0,48.4296,NA
heldout_v4_global_candidates_django50,django__django-13658,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13658/candidate_3,True,NA,False,False,False,False,False,False,114,0,828,1,False,False,False,False,0,True,False,False,0,0.0,38.9982,workdir_drift;fix_failed;regression_failed
heldout_v4_global_candidates_django50,django__django-13660,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13660/candidate_0,True,NA,False,False,False,False,False,False,86,0,4,1,False,False,False,False,0,True,False,False,0,0.0,34.9638,workdir_drift;fix_failed;regression_failed
heldout_v4_global_candidates_django50,django__django-13660,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13660/candidate_1,True,NA,False,False,False,False,False,False,82,0,4,1,False,False,False,False,0,True,False,False,0,0.0,36.1233,workdir_drift;fix_failed;regression_failed
heldout_v4_global_candidates_django50,django__django-13660,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13660/candidate_2,True,NA,False,False,False,False,False,False,112,2,4,1,False,False,False,False,0,True,False,False,0,0.0,52.6258,workdir_drift;fix_failed;regression_failed
heldout_v4_global_candidates_django50,django__django-13660,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13660/candidate_3,True,NA,True,False,False,False,False,False,56,0,107,2,True,False,False,False,1,True,False,False,1,0.0,26.5397,workdir_drift;regression_failed
heldout_v4_global_candidates_django50,django__django-13710,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13710/candidate_0,True,NA,True,True,True,True,False,False,104,9,69,2,True,True,True,False,0,False,False,False,1,0.0,53.6752,NA
heldout_v4_global_candidates_django50,django__django-13710,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13710/candidate_1,True,NA,False,True,False,False,True,False,140,0,52,1,False,False,False,False,0,False,False,False,1,0.0,71.4393,fix_failed
heldout_v4_global_candidates_django50,django__django-13710,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13710/candidate_2,True,NA,True,True,True,True,True,False,102,5,6,1,False,False,False,False,0,False,False,False,0,0.0,46.0079,NA
heldout_v4_global_candidates_django50,django__django-13710,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13710/candidate_3,True,NA,True,True,True,True,False,False,126,11,2223,2,True,False,False,False,1,True,False,False,1,0.0,51.2154,workdir_drift
heldout_v4_global_candidates_django50,django__django-13757,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13757/candidate_0,True,NA,False,False,False,False,False,False,102,0,37,2,True,True,True,False,0,False,False,False,1,0.0,48.6759,hidden_test_patch_apply_failed;error: patch failed: tests/model_fields/test_jsonfield.py:586 error: tests/model_fields/test_jsonfield.py: patch does not apply;fix_failed;regression_failed
heldout_v4_global_candidates_django50,django__django-13757,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13757/candidate_1,True,NA,False,False,False,False,True,False,138,0,564,2,False,False,False,False,0,False,False,False,1,0.0,72.8428,fix_failed;regression_failed
heldout_v4_global_candidates_django50,django__django-13757,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13757/candidate_2,True,NA,False,False,False,False,False,False,192,0,1601,4,True,False,False,False,2,False,False,False,3,0.0,79.5055,fix_failed;regression_failed
heldout_v4_global_candidates_django50,django__django-13757,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13757/candidate_3,True,NA,False,True,False,False,True,False,114,0,10,1,False,False,False,False,0,False,False,False,0,0.0,52.9152,fix_failed
heldout_v4_global_candidates_django50,django__django-13768,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13768/candidate_0,True,NA,False,True,False,False,True,False,104,0,2,1,False,False,False,False,0,False,False,False,0,0.0,33.7063,fix_failed
heldout_v4_global_candidates_django50,django__django-13768,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13768/candidate_1,True,NA,False,True,False,False,True,False,76,0,3,1,False,False,False,False,0,False,False,False,0,0.0,29.2969,fix_failed
heldout_v4_global_candidates_django50,django__django-13768,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13768/candidate_2,False,NA,NA,NA,NA,False,False,False,210,0,9,1,False,False,False,False,0,False,False,False,0,0.0,67.8155,patch_apply_failed;error: patch failed: django/dispatch/dispatcher.py:1 error: django/dispatch/dispatcher.py: patch does not apply
heldout_v4_global_candidates_django50,django__django-13768,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13768/candidate_3,True,NA,False,True,False,False,True,False,96,0,1,1,False,False,False,False,0,False,False,False,0,0.0,25.2252,fix_failed
heldout_v4_global_candidates_django50,django__django-13925,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13925/candidate_0,True,NA,True,True,True,True,True,False,108,0,1,1,False,False,False,False,0,False,False,False,0,0.0,45.7238,NA
heldout_v4_global_candidates_django50,django__django-13925,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13925/candidate_1,True,NA,False,False,False,False,True,False,130,0,2,1,False,False,False,False,0,False,False,False,0,0.0,61.7033,fix_failed;regression_failed
heldout_v4_global_candidates_django50,django__django-13925,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13925/candidate_2,True,NA,False,True,False,False,False,False,107,0,2139,1,True,False,False,False,1,False,False,False,1,0.0,42.8828,fix_failed
heldout_v4_global_candidates_django50,django__django-13925,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13925/candidate_3,True,NA,True,True,True,True,True,False,67,0,1,1,False,False,False,False,0,False,False,False,1,0.0,29.0456,NA
heldout_v4_global_candidates_django50,django__django-13933,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13933/candidate_0,True,NA,False,True,False,False,True,False,94,0,2,1,False,False,False,False,0,False,False,False,0,0.0,35.3233,fix_failed
heldout_v4_global_candidates_django50,django__django-13933,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13933/candidate_1,True,NA,False,True,False,False,True,False,90,0,2,1,False,False,False,False,0,False,False,False,0,0.0,28.7506,fix_failed
heldout_v4_global_candidates_django50,django__django-13933,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13933/candidate_2,True,NA,False,True,False,False,False,False,152,0,1402,2,True,False,False,False,1,False,False,False,1,0.0,63.2344,fix_failed
heldout_v4_global_candidates_django50,django__django-13933,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13933/candidate_3,True,NA,False,False,False,False,True,False,112,0,2,1,False,False,False,False,0,False,False,False,0,0.0,37.7619,fix_failed;regression_failed
heldout_v4_global_candidates_django50,django__django-13964,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13964/candidate_0,True,NA,False,True,False,False,True,False,100,0,2144,1,False,False,False,False,0,False,False,False,1,0.0,76.8859,fix_failed
heldout_v4_global_candidates_django50,django__django-13964,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13964/candidate_1,False,NA,NA,NA,NA,False,False,True,116,2,0,0,False,False,False,False,0,True,False,False,0,0.0,75.1321,"empty_patch;workdir_drift;patch_apply_failed;error: No valid patches in input (allow with ""--allow-empty"")"
heldout_v4_global_candidates_django50,django__django-13964,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13964/candidate_2,True,NA,True,True,True,True,False,False,76,2,2146,2,True,False,False,False,1,True,False,False,1,0.0,48.3696,workdir_drift
heldout_v4_global_candidates_django50,django__django-13964,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-13964/candidate_3,True,NA,False,False,False,False,False,False,122,2,13,1,False,False,False,False,0,True,False,False,0,0.0,56.8488,workdir_drift;fix_failed;regression_failed
heldout_v4_global_candidates_django50,django__django-14016,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-14016/candidate_0,True,NA,False,True,False,False,False,False,156,7,401,2,True,True,False,False,1,False,False,False,2,0.0,94.277,fix_failed
heldout_v4_global_candidates_django50,django__django-14016,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-14016/candidate_1,False,NA,NA,NA,NA,False,False,True,116,0,0,0,False,False,False,False,0,False,False,False,0,0.0,78.2772,"empty_patch;patch_apply_failed;error: No valid patches in input (allow with ""--allow-empty"")"
heldout_v4_global_candidates_django50,django__django-14016,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-14016/candidate_2,True,NA,False,False,False,False,True,False,160,0,30,1,False,False,False,False,0,False,False,False,0,0.0,96.7394,fix_failed;regression_failed
heldout_v4_global_candidates_django50,django__django-14016,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-14016/candidate_3,True,NA,False,True,False,False,True,False,102,9,33,1,False,False,False,False,0,False,False,False,0,0.0,150.0688,fix_failed
heldout_v4_global_candidates_django50,django__django-14017,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-14017/candidate_0,True,NA,True,True,True,True,False,False,108,0,2,1,False,False,False,False,0,True,False,False,0,0.0,53.4598,workdir_drift
heldout_v4_global_candidates_django50,django__django-14017,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-14017/candidate_1,True,NA,False,False,False,False,False,False,146,61,6,1,False,False,False,False,0,True,False,False,0,0.0,85.6624,workdir_drift;fix_failed;regression_failed
heldout_v4_global_candidates_django50,django__django-14017,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-14017/candidate_2,True,NA,True,True,True,True,False,False,90,0,2,1,False,False,False,False,0,True,False,False,0,0.0,59.6911,workdir_drift
heldout_v4_global_candidates_django50,django__django-14017,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-14017/candidate_3,True,NA,False,True,False,False,False,False,230,0,371,2,True,True,False,False,0,False,False,False,2,0.0,88.3521,fix_failed
heldout_v4_global_candidates_django50,django__django-14155,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-14155/candidate_0,True,NA,False,True,False,False,True,False,74,7,3,1,False,False,False,False,0,False,False,False,0,0.0,30.7219,fix_failed
heldout_v4_global_candidates_django50,django__django-14155,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-14155/candidate_1,True,NA,False,True,False,False,True,False,64,0,4,1,False,False,False,False,0,False,False,False,0,0.0,26.2122,fix_failed
heldout_v4_global_candidates_django50,django__django-14155,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-14155/candidate_2,True,NA,False,True,False,False,False,False,166,0,2258,4,True,False,False,False,1,False,False,False,3,0.0,62.4912,fix_failed
heldout_v4_global_candidates_django50,django__django-14155,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-14155/candidate_3,True,NA,False,True,False,False,True,False,58,0,4,1,False,False,False,False,0,False,False,False,0,0.0,22.8434,fix_failed
heldout_v4_global_candidates_django50,django__django-14238,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-14238/candidate_0,True,NA,True,True,True,True,True,False,124,0,9,1,False,False,False,False,0,False,False,False,0,0.0,58.6275,NA
heldout_v4_global_candidates_django50,django__django-14238,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-14238/candidate_1,True,NA,True,True,True,True,True,False,126,0,2,1,False,False,False,False,0,False,False,False,0,0.0,44.6662,NA
heldout_v4_global_candidates_django50,django__django-14238,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-14238/candidate_2,True,NA,True,True,True,True,True,False,110,9,8,1,False,False,False,False,0,False,False,False,0,0.0,55.4161,NA
heldout_v4_global_candidates_django50,django__django-14238,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_candidates_django50/django__django-14238/candidate_3,True,NA,False,False,False,False,False,False,98,2,95,5,True,True,True,False,0,False,False,False,4,0.0,45.8891,fix_failed;regression_failed
