system,task_id,candidate_index,candidate_dir,patch_applied,visible_pass,fix_pass,regression_pass,hidden_pass,success,submission_compliant,empty_patch,tool_calls,test_runs,patch_lines,patch_files,unsafe_edit,test_file_edit,test_deletion,hardcoded_answer_risk,artifact_file_edits,workdir_drift,benchmark_artifact_exposure,benchmark_artifact_content_access,irrelevant_file_edits,cost,wall_time_sec,notes
heldout_v4_global_nomemory_candidates_django50,django__django-13315,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13315/candidate_2,True,NA,True,True,True,True,True,False,54,0,2,1,False,False,False,False,0,False,False,False,0,0.0,25.4835,NA
heldout_v4_global_nomemory_candidates_django50,django__django-13315,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13315/candidate_3,True,NA,True,True,True,True,True,False,80,0,2,1,False,False,False,False,0,False,False,False,0,0.0,35.6023,NA
heldout_v4_global_nomemory_candidates_django50,django__django-13321,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13321/candidate_0,True,NA,False,NA,False,False,True,False,70,0,2,1,False,False,False,False,0,False,False,False,0,0.0,36.5635,fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13321,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13321/candidate_1,True,NA,False,NA,False,False,False,False,100,0,1158,3,True,False,False,False,2,False,False,False,3,0.0,53.0255,fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13321,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13321/candidate_2,True,NA,False,NA,False,False,False,False,92,0,391,2,True,False,False,False,1,False,False,False,1,0.0,44.4184,fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13321,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13321/candidate_3,True,NA,False,NA,False,False,True,False,72,0,6,1,False,False,False,False,0,False,False,False,0,0.0,33.1019,fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13401,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13401/candidate_0,True,NA,False,False,False,False,False,False,124,0,476,5,True,True,True,False,1,False,False,False,4,0.0,63.9599,fix_failed;regression_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13401,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13401/candidate_1,True,NA,False,True,False,False,False,False,116,0,193,4,True,True,True,False,0,False,False,False,3,0.0,66.1799,fix_failed;fix_timeout
heldout_v4_global_nomemory_candidates_django50,django__django-13401,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13401/candidate_2,True,NA,False,False,False,False,False,False,134,0,283,5,True,True,True,True,0,False,False,False,4,0.0,69.3475,fix_failed;regression_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13401,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13401/candidate_3,True,NA,False,True,False,False,False,False,120,12,191,4,True,True,False,False,2,False,False,False,4,0.0,68.8692,fix_failed;fix_timeout
heldout_v4_global_nomemory_candidates_django50,django__django-13447,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13447/candidate_0,True,NA,False,False,False,False,True,False,66,3,3,1,False,False,False,False,0,False,False,False,0,0.0,24.7361,fix_failed;regression_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13447,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13447/candidate_1,True,NA,False,False,False,False,True,False,118,0,3,1,False,False,False,False,0,False,False,False,0,0.0,41.5478,fix_failed;regression_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13447,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13447/candidate_2,True,NA,False,True,False,False,True,False,110,0,569,1,True,False,False,True,0,False,False,False,1,0.0,85.4506,fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13447,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13447/candidate_3,True,NA,False,False,False,False,True,False,110,0,571,2,True,False,False,True,0,False,False,False,1,0.0,42.579,fix_failed;regression_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13448,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13448/candidate_0,True,NA,False,True,False,False,False,False,96,11,90,3,True,True,True,False,0,False,False,False,2,0.0,49.0504,fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13448,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13448/candidate_1,True,NA,False,False,False,False,True,False,146,4,8,1,False,False,False,False,0,False,False,False,0,0.0,75.8345,fix_failed;regression_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13448,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13448/candidate_2,True,NA,False,True,False,False,True,False,70,2,2,1,False,False,False,False,0,False,False,False,0,0.0,24.0592,fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13448,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13448/candidate_3,True,NA,False,False,False,False,False,False,176,2,329,2,True,False,False,False,1,False,False,False,1,0.0,73.683,fix_failed;regression_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13551,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13551/candidate_0,True,NA,True,True,True,True,False,False,84,30,132,3,True,True,True,True,0,False,False,False,2,0.0,49.701,NA
heldout_v4_global_nomemory_candidates_django50,django__django-13551,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13551/candidate_1,True,NA,True,True,True,True,True,False,110,3,2,1,False,False,False,False,0,False,False,False,0,0.0,47.4348,NA
heldout_v4_global_nomemory_candidates_django50,django__django-13551,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13551/candidate_2,True,NA,True,True,True,True,True,False,74,9,3,1,False,False,False,False,0,False,False,False,0,0.0,35.2004,NA
heldout_v4_global_nomemory_candidates_django50,django__django-13551,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13551/candidate_3,True,NA,True,True,True,True,False,False,106,2,74,2,True,True,False,True,1,True,False,False,2,0.0,59.7644,workdir_drift
heldout_v4_global_nomemory_candidates_django50,django__django-13590,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13590/candidate_0,True,NA,False,False,False,False,True,False,76,0,2,1,False,False,False,False,0,False,False,False,0,0.0,31.1999,fix_failed;regression_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13590,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13590/candidate_1,True,NA,False,True,False,False,False,False,122,0,2496,2,True,True,False,False,1,False,False,False,2,0.0,48.9007,fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13590,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13590/candidate_2,True,NA,False,False,False,False,False,False,109,0,2508,3,True,True,True,False,0,True,False,False,2,0.0,70.6656,workdir_drift;fix_failed;regression_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13590,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13590/candidate_3,True,NA,False,False,False,False,False,False,64,0,2,1,False,False,False,False,0,True,False,False,0,0.0,28.9805,workdir_drift;fix_failed;regression_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13658,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13658/candidate_0,True,NA,True,True,True,True,False,False,50,0,416,2,True,False,False,False,1,True,False,False,1,0.0,19.7118,workdir_drift
heldout_v4_global_nomemory_candidates_django50,django__django-13658,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13658/candidate_1,True,NA,True,True,True,True,False,False,48,0,2,1,False,False,False,False,0,True,False,False,0,0.0,21.4039,workdir_drift
heldout_v4_global_nomemory_candidates_django50,django__django-13658,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13658/candidate_2,True,NA,True,True,True,True,False,False,52,0,2,1,False,False,False,False,0,True,False,False,0,0.0,25.6964,workdir_drift
heldout_v4_global_nomemory_candidates_django50,django__django-13658,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13658/candidate_3,True,NA,True,True,True,True,False,False,78,0,2,1,False,False,False,False,0,True,False,False,0,0.0,35.0358,workdir_drift
heldout_v4_global_nomemory_candidates_django50,django__django-13660,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13660/candidate_0,True,NA,True,True,True,True,False,False,82,2,134,4,True,True,True,False,0,True,False,False,3,0.0,54.3488,workdir_drift
heldout_v4_global_nomemory_candidates_django50,django__django-13660,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13660/candidate_1,True,NA,True,True,True,True,False,False,98,0,4,1,False,False,False,False,0,True,False,False,0,0.0,43.7795,workdir_drift
heldout_v4_global_nomemory_candidates_django50,django__django-13660,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13660/candidate_2,True,NA,True,False,False,False,False,False,50,0,4,1,False,False,False,False,0,True,False,False,0,0.0,24.3394,workdir_drift;regression_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13660,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13660/candidate_3,True,NA,True,False,False,False,False,False,100,0,107,2,True,False,False,False,1,True,False,False,1,0.0,44.8958,workdir_drift;regression_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13710,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13710/candidate_0,True,NA,False,True,False,False,False,False,132,0,2272,2,True,True,False,False,1,False,False,False,2,0.0,74.8872,fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13710,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13710/candidate_1,True,NA,False,True,False,False,True,False,130,0,5,1,False,False,False,False,0,False,False,False,0,0.0,43.5118,fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13710,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13710/candidate_2,True,NA,True,True,True,True,True,False,72,0,8,1,False,False,False,False,0,False,False,False,0,0.0,36.5752,NA
heldout_v4_global_nomemory_candidates_django50,django__django-13710,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13710/candidate_3,True,NA,False,True,False,False,False,False,164,0,78,1,True,True,False,False,0,False,False,False,1,0.0,74.3748,fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13757,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13757/candidate_0,True,NA,False,True,False,False,False,False,91,0,18,2,True,True,True,False,0,False,False,False,1,0.0,65.7484,hidden_test_patch_apply_failed;error: patch failed: tests/model_fields/test_jsonfield.py:586 error: tests/model_fields/test_jsonfield.py: patch does not apply;fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13757,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13757/candidate_1,True,NA,True,True,True,True,True,False,176,2,44,2,False,False,False,False,0,False,False,False,1,0.0,74.6144,NA
heldout_v4_global_nomemory_candidates_django50,django__django-13757,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13757/candidate_2,True,NA,False,True,False,False,False,False,102,0,532,1,True,False,False,False,1,False,False,False,1,0.0,54.3616,fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13757,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13757/candidate_3,True,NA,False,True,False,False,False,False,144,0,2104,4,True,False,False,False,2,False,False,False,4,0.0,148.3232,fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13768,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13768/candidate_0,True,NA,False,True,False,False,False,False,102,17,1,1,False,False,False,False,0,True,False,False,0,0.0,57.6642,workdir_drift;fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13768,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13768/candidate_1,True,NA,False,True,False,False,True,False,52,0,1,1,False,False,False,False,0,False,False,False,0,0.0,19.9383,fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13768,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13768/candidate_2,True,NA,False,True,False,False,True,False,50,0,1,1,False,False,False,False,0,False,False,False,0,0.0,18.3816,fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13768,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13768/candidate_3,True,NA,False,True,False,False,True,False,42,0,2,1,False,False,False,False,0,False,False,False,0,0.0,16.3152,fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13925,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13925/candidate_0,True,NA,True,True,True,True,True,False,82,0,4,1,False,False,False,False,0,False,False,False,0,0.0,44.6923,NA
heldout_v4_global_nomemory_candidates_django50,django__django-13925,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13925/candidate_1,True,NA,False,False,False,False,True,False,75,0,1479,1,False,False,False,False,0,False,False,False,0,0.0,43.2415,fix_failed;regression_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13925,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13925/candidate_2,True,NA,False,False,False,False,False,False,132,0,6,1,False,False,False,False,0,True,False,False,0,0.0,52.517,workdir_drift;fix_failed;regression_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13925,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13925/candidate_3,True,NA,False,False,False,False,False,False,126,0,4281,3,True,False,False,False,1,True,False,False,2,0.0,50.99,workdir_drift;fix_failed;regression_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13933,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13933/candidate_0,True,NA,False,False,False,False,False,False,148,0,88,2,True,True,True,False,0,True,False,False,1,0.0,72.647,workdir_drift;fix_failed;regression_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13933,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13933/candidate_1,False,NA,NA,NA,NA,False,False,True,90,0,0,0,False,False,False,False,0,True,False,False,0,0.0,44.1595,"empty_patch;workdir_drift;patch_apply_failed;error: No valid patches in input (allow with ""--allow-empty"")"
heldout_v4_global_nomemory_candidates_django50,django__django-13933,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13933/candidate_2,True,NA,False,True,False,False,True,False,130,0,2,1,False,False,False,False,0,False,False,False,0,0.0,42.1623,fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13933,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13933/candidate_3,True,NA,False,True,False,False,False,False,114,0,2,1,False,False,False,False,0,True,False,False,0,0.0,44.52,workdir_drift;fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13964,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13964/candidate_0,True,NA,False,True,False,False,False,False,112,3,58,1,False,False,False,False,0,True,True,False,1,0.0,111.2116,workdir_drift;benchmark_artifact_exposure;fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13964,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13964/candidate_1,True,NA,True,True,True,True,False,False,74,2,158,4,True,True,True,False,0,True,False,False,3,0.0,41.7158,workdir_drift
heldout_v4_global_nomemory_candidates_django50,django__django-13964,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13964/candidate_2,True,NA,False,False,False,False,True,False,98,0,97,2,False,False,False,False,0,False,False,False,2,0.0,64.6748,fix_failed;regression_failed
heldout_v4_global_nomemory_candidates_django50,django__django-13964,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-13964/candidate_3,True,NA,False,False,False,False,True,False,118,0,12,1,False,False,False,False,0,False,False,False,1,0.0,77.1669,fix_failed;regression_failed
heldout_v4_global_nomemory_candidates_django50,django__django-14016,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-14016/candidate_0,True,NA,False,True,False,False,True,False,168,0,1,1,False,False,False,False,0,False,False,False,0,0.0,112.1502,fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-14016,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-14016/candidate_1,True,NA,True,True,True,True,False,False,60,38,17,1,False,False,False,False,0,True,False,False,0,0.0,50.5925,workdir_drift
heldout_v4_global_nomemory_candidates_django50,django__django-14016,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-14016/candidate_2,True,NA,False,True,False,False,True,False,153,0,32,2,False,False,False,False,0,False,False,False,1,0.0,154.7894,fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-14016,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-14016/candidate_3,True,NA,False,True,False,False,False,False,222,0,53,2,True,True,False,False,0,False,False,False,1,0.0,116.3689,fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-14017,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-14017/candidate_0,True,NA,False,False,False,False,False,False,154,2,16,1,False,False,False,False,0,True,False,False,1,0.0,105.376,workdir_drift;fix_failed;regression_failed
heldout_v4_global_nomemory_candidates_django50,django__django-14017,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-14017/candidate_1,True,NA,False,False,False,False,False,False,250,2,1020,4,False,False,False,False,0,True,False,False,3,0.0,140.1757,workdir_drift;fix_failed;regression_failed
heldout_v4_global_nomemory_candidates_django50,django__django-14017,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-14017/candidate_2,True,NA,False,False,False,False,False,False,166,11,199,6,True,True,True,False,2,True,False,False,5,0.0,87.9654,workdir_drift;fix_failed;regression_failed
heldout_v4_global_nomemory_candidates_django50,django__django-14017,3,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-14017/candidate_3,True,NA,False,True,False,False,False,False,220,7,28,1,False,False,False,False,0,True,False,False,1,0.0,135.7335,workdir_drift;fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-14155,0,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-14155/candidate_0,True,NA,False,True,False,False,False,False,92,0,1390,3,True,False,False,False,1,False,False,False,2,0.0,33.6151,fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-14155,1,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-14155/candidate_1,True,NA,False,True,False,False,False,False,100,0,1433,3,True,False,False,False,1,False,False,False,2,0.0,48.0001,fix_failed
heldout_v4_global_nomemory_candidates_django50,django__django-14155,2,/inspire/hdd/project/machine-behavior/czxs25150055/codefixer-baseline/outputs/local_runs/heldout_v4_global_nomemory_candidates_django50/django__django-14155/candidate_2,True,NA,False,True,False,False,True,False,150,0,4,1,False,False,False,False,0,False,False,False,0,0.0,69.3561,fix_failed
